experiment	expected_log10	observed_log10
exp03	0.42437866782680234	0.19964994941823352
exp03	0.42323115578874776	0.19871188731064124
exp03	0.42207706299035075	0.19786106944388393
exp03	0.4209260289480144	0.1972694686432881
exp03	0.4197875915587837	0.19677883630945467
exp03	0.41864260148902077	0.1959297663855989
exp03	0.41750062217758277	0.19536253627639494
exp03	0.4163711170366129	0.19496944570034905
exp03	0.41523508722637387	0.19453590655540215
exp03	0.41411145130956456	0.19423881049360275
exp03	0.41298130933017685	0.19401797773038282
exp03	0.4118541006291122	0.19349220362006375
exp03	0.41073916709160463	0.19283948575280416
exp03	0.40961775537329775	0.191774992024573
exp03	0.408499231847534	0.19149734318520747
exp03	0.4073928669281601	0.19038938456158006
exp03	0.4062800516236113	0.18971912243118824
exp03	0.4051793185051289	0.18892227882148985
exp03	0.4040721534554421	0.18805824262527424
exp03	0.40296780377201846	0.18747014948752413
exp03	0.40187542320968767	0.18706419622252488
exp03	0.400776638355626	0.18613195610155547
exp03	0.3996806264631337	0.18566783167949535
exp03	0.39859647265020737	0.18522422113090206
exp03	0.3975059420843441	0.18454379201208176
exp03	0.3964271967694589	0.18383653551718585
exp03	0.395342092977084	0.18317209405802565
exp03	0.39425969360836244	0.18255523122396153
exp03	0.3931889717038846	0.18179719934012098
exp03	0.3921119186826316	0.18105135959406013
exp03	0.3910464724173465	0.17998387009832076
exp03	0.38997471318818017	0.17983654174518643
exp03	0.3889055923547296	0.17915580139392664
exp03	0.3878479736076056	0.17829524242583045
exp03	0.3867840690676202	0.17751103596231185
exp03	0.3857227644394976	0.1768993895604743
exp03	0.3846728590363671	0.17623975942256084
exp03	0.38361669489253347	0.17516354942616816
exp03	0.3825718624752206	0.17473264206465636
exp03	0.38152078925927346	0.17439483499752328
exp03	0.38047225369515003	0.1739179409356701
exp03	0.3794349499083907	0.17335601167824025
exp03	0.3783914321697758	0.17309861214843306
exp03	0.37735041577446893	0.17235594735110693
exp03	0.37632053289799977	0.1717499764554733
exp03	0.3752844627891494	0.1713228402060594
exp03	0.37425946170156643	0.1710547168772548
exp03	0.37322829109784517	0.1702946263387575
exp03	0.37219956306396806	0.17003927795321291
exp03	0.37118180851738003	0.1696966941274785
exp03	0.37015791095617234	0.16923719290702305
exp03	0.3691364216707201	0.16844572235516145
exp03	0.36812581192136196	0.16757449188296014
exp03	0.36710908552487825	0.167367410524793
exp03	0.36610317697636807	0.16681977236847126
exp03	0.36509116925920915	0.16622039772748234
exp03	0.36408151427536634	0.16586356614608683
exp03	0.3630825857407428	0.16491418875135572
exp03	0.36207758417708297	0.1644457515223786
exp03	0.3610832490399033	0.1641839093052428
exp03	0.36008285819870467	0.16327859234191675
exp03	0.35908476644793486	0.16306251005097994
exp03	0.3580972521769699	0.16245531792361362
exp03	0.3571037081086835	0.16200255243167766
exp03	0.3561124318037752	0.1615735418662998
exp03	0.35513164545799375	0.1609851118319484
exp03	0.3541448550796791	0.16048366956319954
exp03	0.35316849716887705	0.15973212940529152
exp03	0.35218615229878036	0.15914047777947368
exp03	0.35120602441289706	0.1586426643040257
exp03	0.3502362437758114	0.15805556293310244
exp03	0.34926050170487716	0.15696155821816482
exp03	0.34828694694870793	0.15622976355227516
exp03	0.3473236555621446	0.1561248057811897
exp03	0.3463544281219565	0.15558353470948688
exp03	0.3453954089373789	0.15492705563620968
exp03	0.3444304705147475	0.15416207956895664
exp03	0.3434676712911715	0.15381817081437757
exp03	0.3425149986076824	0.15340129523618415
exp03	0.34155643182233625	0.15279142689895264
exp03	0.34059997610928733	0.15219555210973953
exp03	0.3396535664805977	0.15176710923345443
exp03	0.33870128773867814	0.15158266567388287
exp03	0.3377590022032144	0.15080052349758263
exp03	0.33681086410824945	0.15011531790969915
exp03	0.33586479145026454	0.14924546245854947
exp03	0.3349286335790745	0.14887195174150067
exp03	0.3339866478897825	0.14822926416086585
exp03	0.33305452543965974	0.14773615438393117
exp03	0.332116591560085	0.14717745039302133
exp03	0.331180678946094	0.14669374395983523
exp03	0.3302545531129224	0.14612852173506166
exp03	0.32932264034312375	0.14575614161831923
exp03	0.3283927229985864	0.1454103973804191
exp03	0.3274725171195424	0.14460314531507967
exp03	0.3265465486470084	0.14410818509138187
exp03	0.32563024212114844	0.143597341134284
exp03	0.3247081891248365	0.14322494235142755
exp03	0.32378808959760913	0.14304246212633226
exp03	0.3228775785507273	0.14198802358913218
exp03	0.32196134512670804	0.14168839997442131
exp03	0.32104704061658673	0.141041935141492
exp03	0.32014225219863257	0.14066416727699182
exp03	0.3192317653467221	0.1401798811648569
exp03	0.3183307469818088	0.13969723207441617
exp03	0.3174240460395684	0.13928639646206376
exp03	0.31651923412458355	0.1388353809175388
exp03	0.31562382005339207	0.13831465658146858
exp03	0.31472274709795134	0.13795370859528505
exp03	0.313823539815889	0.13717636568860356
exp03	0.31293366075244067	0.1366785829320416
exp03	0.31203814634777577	0.1359756848664097
exp03	0.3111519143634758	0.1353903426910011
exp03	0.3102600626283318	0.13491394026355186
exp03	0.3093700386155549	0.1343993822063197
exp03	0.30848922904646336	0.13342528878271623
exp03	0.30760282301999536	0.13280704941706775
exp03	0.3067255867173106	0.13224310295877212
exp03	0.30584276938168536	0.13172755131625188
exp03	0.3049617429637314	0.13098155575361686
exp03	0.3040898198846306	0.13051379154919543
exp03	0.3032123388171859	0.1302907938376034
exp03	0.302336627103813	0.1295271514700324
exp03	0.3014699532737464	0.1289865821642974
exp03	0.30059774435096237	0.12863304445327528
exp03	0.2997345302411595	0.1278301772151903
exp03	0.2988657961987195	0.12740212230633824
exp03	0.29799879644598853	0.12681998353363721
exp03	0.297140727556844	0.12615751598815936
exp03	0.2962771613834221	0.125890193681261
exp03	0.29541530894776497	0.12561360265137492
exp03	0.29456232430612356	0.12497915976213081
exp03	0.2937038648807208	0.12465791874476878
exp03	0.292854231740615	0.12391163867615926
exp03	0.29199913871446886	0.12377288116807837
exp03	0.29114572599404015	0.12329163781883294
exp03	0.2903010779158377	0.12287476680699064
exp03	0.28945099220696874	0.12201838670342832
exp03	0.28860963056546135	0.12121634122102622
exp03	0.28776284602831065	0.12085306156364171
exp03	0.2869177093336745	0.11987421071737502
exp03	0.2860812364428505	0.11945782868320723
exp03	0.2852393626681672	0.1189148084119762
exp03	0.2843991176971091	0.11821942592140781
exp03	0.283567477072763	0.11780670087941265
exp03	0.28273045743091557	0.11708759071213393
exp03	0.28190200299227847	0.11681604577077305
exp03	0.28106818401309047	0.11635311240016748
exp03	0.2802359628483894	0.11589659063115193
exp03	0.27941224873827974	0.11553207269330491
exp03	0.27858319171317875	0.11498521097353655
exp03	0.2777557143216698	0.11436748030266083
exp03	0.27693668660138776	0.11392150430812453
exp03	0.2761123374480242	0.11333065473865711
exp03	0.27529640018062734	0.11274163625798743
exp03	0.2744751557021767	0.11241343878252717
exp03	0.2736554612543333	0.11181317499370315
exp03	0.2728441225512646	0.11128038895434109
exp03	0.2720274978813632	0.1107855667445254
exp03	0.27121240586837897	0.11055754079946738
exp03	0.2704056141857592	0.10974575038916448
exp03	0.2695935576388272	0.10943744396556254
exp03	0.2687897649269514	0.10889625821135622
exp03	0.2679807213213255	0.10857150604060228
exp03	0.26717318207433166	0.10779622484208849
exp03	0.2663738524281956	0.10726721647688331
exp03	0.26556929275651053	0.10676938838088876
exp03	0.2647729069637472	0.10671306321649127
exp03	0.2639713049607323	0.10632943395001682
exp03	0.2631711797946202	0.10611982179732585
exp03	0.2623791754167773	0.10599306400863784
exp03	0.26158197546477946	0.10589877362935221
exp03	0.2607862361886983	0.1056313009746882
exp03	0.2599985652797516	0.10505445761458583
exp03	0.2592057192945002	0.10481823953816202
exp03	0.2584209071427555	0.10478063555328386
exp03	0.25763093348466537	0.10414614597596485
exp03	0.25684239416545807	0.1037062194391094
exp03	0.2560618373465469	0.10357357578420671
exp03	0.2552761392907239	0.10298665153902001
exp03	0.25449186010349373	0.1028986868696877
exp03	0.25371551272055004	0.10271373720827412
exp03	0.2529340442341413	0.10210224194714798
exp03	0.252160474149338	0.10178761861288585
exp03	0.2513817962896998	0.10148565956336748
exp03	0.25060451207928436	0.10085278791825492
exp03	0.24983507661027182	0.1006341918397865
exp03	0.24906055327528456	0.09996930197500245
exp03	0.2482874087711211	0.09933579260109501
exp03	0.24752206395506304	0.0990325837841622
exp03	0.24675165104823835	0.09869652986803373
exp03	0.24598900550401062	0.09809555962813007
exp03	0.245221304960459	0.09751118818997642
exp03	0.24445495908366835	0.09678892539341688
exp03	0.24369633250310244	0.0966911881930528
exp03	0.24293267047777276	0.0964635476835337
exp03	0.24217669607043496	0.09584103473670041
exp03	0.24141569916371308	0.09531525309904677
exp03	0.24065603338938216	0.09472932849156367
exp03	0.2399040081245845	0.09448268954786389
exp03	0.23914697969681772	0.09413361740500432
exp03	0.23839126856636272	0.09388795053725689
exp03	0.23764315139857997	0.09376104261681334
exp03	0.2368900502744956	0.09366667919845348
exp03	0.2361445124316033	0.0933242200619009
exp03	0.23539400334753044	0.09283518390671539
exp03	0.23464478898937477	0.09258764658339827
exp03	0.233903092279327	0.0920181961930672
exp03	0.233156443320675	0.09188012395668499
exp03	0.23241107581511966	0.09148161350868546
exp03	0.23167318086049715	0.09138038142641249
exp03	0.2309303525225469	0.09112636343484057
exp03	0.2301949670052062	0.09068121153913064
exp03	0.22945466059374278	0.09046265883768091
exp03	0.22871561397512777	0.09007276031432444
exp03	0.2279839659522258	0.0894354910533645
exp03	0.2272474156904804	0.08914203656701217
exp03	0.22651211248096245	0.08881075959614924
exp03	0.2257841641540064	0.08869184930858351
exp03	0.2250513321186516	0.08823464002978201
exp03	0.2243258261438031	0.08750914428864327
exp03	0.2235954487282194	0.08693278821546246
exp03	0.22286629756737283	0.08647084486005181
exp03	0.22214442958710764	0.08594970299700506
exp03	0.2214177084906693	0.08583683017764289
exp03	0.22069824229965454	0.08524787620110919
exp03	0.21997393512392302	0.08494212468781444
exp03	0.21925083392140274	0.08493997765209446
exp03	0.21853494555436775	0.0846036615541973
exp03	0.21781423432386915	0.08448238191829262
exp03	0.21709471713165882	0.08437423120731274
exp03	0.21638237118044854	0.08426220454159494
exp03	0.2156652203662101	0.08391268742464054
exp03	0.21495521336166526	0.08354423695405698
exp03	0.21424041341113523	0.08325125945846931
exp03	0.21352678800815061	0.08319085256752841
exp03	0.21282026559491443	0.08274561768201492
exp03	0.21210896803693297	0.08257477291374486
exp03	0.2113988335539096	0.0822911982066274
exp03	0.21069576169547954	0.08204512413570664
exp03	0.20998793237519142	0.08181767538187262
exp03	0.20928713905536597	0.08165489357720478
exp03	0.20858159998068584	0.08131131442782846
exp03	0.2078772052404219	0.08130734947659315
exp03	0.20717980687657414	0.08106101748043089
exp03	0.20647768024565846	0.08083203774928113
exp03	0.2057766869153323	0.0805931541769096
exp03	0.2050826507726698	0.08015611499547806
exp03	0.20438390373482382	0.07969361537288076
exp03	0.20369208803308256	0.07939076098600899
exp03	0.20299557293747028	0.07887299766164274
exp03	0.2023001731140945	0.07840680951338988
exp03	0.20161166614762333	0.07778657388543879
exp03	0.2009184769681313	0.0774679684655029
exp03	0.20023215526003588	0.07706614806265923
exp03	0.19954116271389416	0.07697510725668037
exp03	0.1988512678384271	0.07686315807316157
exp03	0.19816820264588517	0.07675691732968058
exp03	0.1974804836076345	0.07617092258042762
exp03	0.19679385187266443	0.0761297685412235
exp03	0.19611401243804658	0.07569736009197918
exp03	0.1954295360380915	0.07537908306742899
exp03	0.19475182727337825	0.07472476872417715
exp03	0.19406949271959606	0.07440986740468881
exp03	0.19338822852294826	0.07402683296111338
exp03	0.19271369524091952	0.07384299192298902
exp03	0.19203455286568066	0.07343231183599112
exp03	0.19135647086383872	0.07309400697527284
exp03	0.19068508344509208	0.07289963820484273
exp03	0.19000910351941466	0.07249226743254848
exp03	0.18933979420230176	0.07192095484079998
exp03	0.1886659033600558	0.07174385335470186
exp03	0.1879930565683352	0.07139633233674574
exp03	0.18732684468838656	0.07122867307819257
exp03	0.18665606768902132	0.07081463047795748
exp03	0.1859863251214017	0.07059903615053541
exp03	0.18532318214196514	0.070527022986628
exp03	0.18465549034160386	0.07018229796650487
exp03	0.183994374817262	0.07005856579109795
exp03	0.18332872126350144	0.06966651524562639
exp03	0.18266408641169538	0.06956012103528961
exp03	0.18200599312128862	0.06911360251811237
exp03	0.18134337792328611	0.06865007122626303
exp03	0.18068728137476026	0.06830452920992894
exp03	0.18002667359333127	0.06817519426550346
exp03	0.17936706914014267	0.06779111228158223
exp03	0.17871394921537792	0.06760112828186132
exp03	0.17805633400526677	0.0669865744869224
exp03	0.1773997130606157	0.06651846563990016
exp03	0.17674954287248926	0.06620803950284469
exp03	0.1760948932430991	0.06572778428013881
exp03	0.17544667207799164	0.06553312732685405
exp03	0.1747939819626773	0.06533884879477071
exp03	0.17414227128692247	0.06509739704640259
exp03	0.17349695587352218	0.0647556238939138
exp03	0.17284718718352532	0.06440870302194705
exp03	0.1721983891913327	0.06420064960131033
exp03	0.17155595359492765	0.0637785058235543
exp03	0.17090908029432014	0.06338303316417995
exp03	0.17026854769245914	0.0632831179954954
exp03	0.1696235876978236	0.062845770611495
exp03	0.16897958409718414	0.06268540713320324
exp03	0.16834188887632082	0.06221888955340777
exp03	0.1676997816683321	0.0620002478661986
exp03	0.1670586224186246	0.06162883642537678
exp03	0.16642373955200113	0.0615724895956808
exp03	0.16578446000490274	0.061253615893856285
exp03	0.16515143571582783	0.061198453386946905
exp03	0.16451402488201192	0.06103655713840193
exp03	0.16387754820053244	0.060498031719744896
exp03	0.1632472953067505	0.060013058698653296
exp03	0.16261267101179183	0.0593694482441905
exp03	0.16198424972562248	0.059004586644650935
exp03	0.16135146706618927	0.05868493280156487
exp03	0.1607196050525682	0.05810516243364354
exp03	0.16009391509105908	0.05796124956763734
exp03	0.15946387873901474	0.057625345277586816
exp03	0.15883475506459063	0.05743776005965307
exp03	0.15821177278802123	0.057251175644853165
exp03	0.15758445900815937	0.05701275256198714
exp03	0.1569632663839785	0.05658040794870593
exp03	0.1563377521149585	0.05623875308928618
exp03	0.15571313747844936	0.056016702679668344
exp03	0.15509461383749082	0.05553588144813433
exp03	0.15447178328164343	0.05523872179527423
exp03	0.1538498446607834	0.05499062914326895
exp03	0.15323396716633936	0.05465480450901707
exp03	0.15261379739357625	0.05435629658582702
exp03	0.15199966902151327	0.05399066014473125
exp03	0.15138125806386118	0.05346662330571421
exp03	0.15076372643672162	0.053123102085774226
exp03	0.15015220681671995	0.05285609142423134
exp03	0.14953641909387674	0.05233934934845947
exp03	0.14892150326256937	0.05198213181696075
exp03	0.1483125703249719	0.05163121659595408
exp03	0.14769938367596128	0.051253843080622384
exp03	0.14709216069212472	0.051050568323746416
exp03	0.14648069352753978	0.05083574843117646
exp03	0.1458700860710268	0.05055045425333305
exp03	0.1452654136241862	0.050101023941167125
exp03	0.14465651123760026	0.04980796787115906
exp03	0.14405352493345605	0.049388056914250446
exp03	0.14344631812078393	0.049224073535695516
exp03	0.14283995908631733	0.04892153895527087
exp03	0.14223948792612762	0.048544149903029334
exp03	0.14163481035007267	0.04833287890156617
exp03	0.14103097350921326	0.0479011746163172
exp03	0.1404329965980648	0.04741128720207773
exp03	0.13983082727564958	0.04693530229527725
exp03	0.13923449942354688	0.04671318598076778
exp03	0.1386339884351063	0.04630054944097376
exp03	0.13803430664339228	0.04608318541410077
exp03	0.13744043880847737	0.045855201667272756
exp03	0.13684240169675949	0.04547456411515664
exp03	0.13624518696856786	0.04525385824954408
exp03	0.13565375893772083	0.044880011840351494
exp03	0.13505817540348647	0.04440863811092865
exp03	0.1344683605580985	0.04407869304137908
exp03	0.13387439933141482	0.04379743186718486
exp03	0.13328124932425017	0.04346055664783465
exp03	0.13269384116201932	0.04298099604623806
exp03	0.1321023002500477	0.04257175402194072
exp03	0.13151156396431415	0.042322031324952186
exp03	0.13092654292457123	0.04197884169262054
exp03	0.13033740268242397	0.04168005635524101
exp03	0.12975396011253718	0.04132780614029005
exp03	0.12916640731287388	0.04096623700295577
exp03	0.12857964833387306	0.04055554995248045
exp03	0.12799856082894928	0.040194824400755676
exp03	0.12741337650285417	0.03981754646545644
exp03	0.1268338463409255	0.039431670973154996
exp03	0.12625022823873586	0.038950543424913636
exp03	0.12566739336784788	0.03863126083244205
exp03	0.12509018685481668	0.038403146618638945
exp03	0.12450890567331689	0.038148676358089786
exp03	0.12392840146742934	0.03776544815704035
exp03	0.1233535000441837	0.037215301474194655
exp03	0.12277453714303822	0.03682079342385036
exp03	0.12220116012476655	0.036361230163574676
exp03	0.12162373036535656	0.03592046336005023
exp03	0.12104706732636954	0.03568314120766778
exp03	0.12047596497322854	0.035371484492338914
exp03	0.11990082293571655	0.03487393095119377
exp03	0.11932644155931611	0.03448288071541298
exp03	0.1187575958948025	0.03403842343845252
exp03	0.11818472352324777	0.03365131286789389
exp03	0.11761737035970884	0.03342488276506381
exp03	0.11704599908491167	0.033024276809289814
exp03	0.11647537853629414	0.03256163668722336
exp03	0.11591025258685798	0.032215062074124425
exp03	0.1153411213726317	0.03177506086616922
exp03	0.11477273501351737	0.03135907271117851
exp03	0.11420981886015642	0.0308857589588319
exp03	0.1136429102107796	0.030526775553591196
exp03	0.11308145564558338	0.03021889378347451
exp03	0.11251601704226948	0.029816597986395264
exp03	0.11195131366619565	0.02939180745387989
exp03	0.11139204033352626	0.028992105716270953
exp03	0.11082879560352077	0.028500945952407986
exp03	0.11027096502760216	0.02814590132069621
exp03	0.10970917142762342	0.027693584164882257
exp03	0.10914810361248592	0.027261783055428535
exp03	0.10859242625580166	0.026802207718618982
exp03	0.1080327983896035	0.026368935225286484
exp03	0.10747389072676737	0.025952330843336986
exp03	0.10692035003043227	0.025576944914057802
exp03	0.10636287126417895	0.02511782903904594
exp03	0.1058107439365972	0.024721108877348925
exp03	0.10525468677935754	0.024268084389938046
exp03	0.10469934067011362	0.023764230513575745
exp03	0.10414932284114771	0.02328263528289436
exp03	0.10359538749864072	0.022846564331624287
exp03	0.10304215779146089	0.022442615320508508
exp03	0.10249423340304759	0.021999961212560044
exp03	0.10194240374389393	0.0215329490438269
exp03	0.10139586422509786	0.02109409752710353
exp03	0.10084542754570647	0.02046702157444264
exp03	0.10029568762179165	0.020064194354814626
exp03	0.09975121519920599	0.019601965030207585
exp03	0.09920285773803562	0.01907896554132084
exp03	0.0986551917817444	0.018625654730982585
exp03	0.09811277087813333	0.018155455222302122
exp03	0.0975664769862262	0.017584477468110163
exp03	0.09702541330646984	0.017070223507283506
exp03	0.0964804846212763	0.016557247461296346
exp03	0.09593623882568196	0.015893067606562762
exp03	0.09539720110547771	0.015293557664452059
exp03	0.09485431031195705	0.014645759902519822
exp03	0.09431661295879126	0.014141550673245996
exp03	0.09377507043703574	0.013417844532416245
exp03	0.09323420234960557	0.01282097576348411
exp03	0.0926985058712702	0.012174655738186633
exp03	0.09215897603990343	0.011447910296397279
exp03	0.09162011564208698	0.010580741063292634
exp03	0.09108640520251113	0.009774426916598066
exp03	0.09054887315624648	0.008856827990121557
exp03	0.09001647675336533	0.007944283651959724
exp03	0.08948026652568387	0.0067712012026370045
exp03	0.08894471752419898	0.00532116441411968
exp03	0.08841428281087656	0.004047448016240751
exp03	0.08788004590505112	1.4966362280909594e-13
exp03	0.08734646537056248	3.61140636224221e-14
exp03	0.08681797794362439	2.7627981916752552e-14
exp03	0.08628569988875694	2.15527188774665e-14
exp03	0.08575850093647282	1.4079181011678219e-14
exp03	0.08522751901795775	1.2054093331916256e-14
exp03	0.08469718550174721	1.0607602132086289e-14
exp03	0.0841719101936908	8.775379945635001e-15
exp03	0.08364286337238591	7.666403359098699e-15
exp03	0.08311446023881902	7.039590505839053e-15
exp03	0.08259109458803311	6.509210399234737e-15
exp03	0.08206396881071223	6.0752630392857514e-15
exp03	0.08154186681123943	5.5448829326814366e-15
exp03	0.0810160122293214	5.110935572732452e-15
exp03	0.08049079359529229	4.676988212783468e-15
exp03	0.0799705782908657	4.5323390928004735e-15
exp03	0.07944662168150876	4.146608106179155e-15
exp03	0.07892765487948354	3.8090934928855e-15
exp03	0.07840495424440952	3.568011626247176e-15
exp03	0.07788288195613911	3.2787133862811884e-15
exp03	0.07736577929861582	2.9411987729875357e-15
exp03	0.07684495397782432	2.7001169063492124e-15
exp03	0.07632475250592385	2.7001169063492124e-15
exp03	0.07580950064870642	2.603684159693883e-15
exp03	0.07529053723401859	2.2661695464002305e-15
exp03	0.07477651019662841	2.0733040530895722e-15
exp03	0.07425877896009818	1.976871306434243e-15
exp03	0.07374166418662223	1.9286549331065786e-15
exp03	0.07322946603758523	1.8322221864512493e-15
exp03	0.07271357468976718	1.7357894397959202e-15
exp03	0.072198295433864	1.5429239464852621e-15
exp03	0.07168791320509034	1.4947075731575976e-15
exp03	0.07117384871527238	1.3982748265022685e-15
exp03	0.0706646682912609	1.3982748265022685e-15
exp03	0.07015181285339886	1.3982748265022685e-15
exp03	0.0696395623288123	1.2054093331916106e-15
exp03	0.06913217652781707	1.2054093331916106e-15
exp03	0.06862112654750681	1.1089765865362815e-15
exp03	0.06811067723138614	1.0607602132086172e-15
exp03	0.06760507344742121	1.0607602132086172e-15
exp03	0.06709581625738073	1.0607602132086172e-15
exp03	0.06659139190577003	9.643274665532881e-16
exp03	0.06608332128649451	8.678947198979592e-16
exp03	0.06557584435228835	7.714619732426304e-16
exp03	0.06507318131238689	7.714619732426304e-16
exp03	0.06456688267703999	6.750292265873014e-16
exp03	0.0640653854053392	6.268128532596371e-16
exp03	0.06356025960979692	5.303801066043082e-16
exp03	0.06305572064113649	5.303801066043082e-16
exp03	0.0625559643346028	5.303801066043082e-16
exp03	0.062052590076761636	5.303801066043082e-16
exp03	0.06154979858552838	4.3394735994897945e-16
exp03	0.061051771198336095	3.375146132936506e-16
exp03	0.060550136373158196	3.375146132936506e-16
exp03	0.06005325337592208	2.4108186663832183e-16
exp03	0.059552769907219576	1.9286549331065747e-16
exp03	0.059052862534723465	1.9286549331065747e-16
exp03	0.05855768866740293	1.9286549331065747e-16
exp03	0.05805892474434474	-0.0
exp03	0.057560732967888675	-0.0
exp03	0.057067256512988704	-0.0
exp03	0.056570200360107695	-0.0
exp03	0.05607784749963471	-0.0
exp03	0.05558192180481592	-0.0
exp03	0.05508656176719001	-0.0
exp03	0.05459588706667275	-0.0
exp03	0.054101649794012566	-0.0
exp03	0.05360797433562496	-0.0
exp03	0.05311896639407437	-0.0
exp03	0.05262640608582029	-0.0
exp03	0.05213850150489584	-0.0
exp03	0.05164705132016432	-0.0
exp03	0.05115615663479917	-0.0
exp03	0.050669900078085535	-0.0
exp03	0.05018010802943836	-0.0
exp03	0.04969494246609471	-0.0
exp03	0.04920624811183021	-0.0
exp03	0.048718103047901855	-0.0
exp03	0.048234567088121835	-0.0
exp03	0.04774751235694515	-0.0
exp03	0.04726100323848654	-0.0
exp03	0.046779085971693266	-0.0
exp03	0.0462936598981634	-0.0
exp03	0.045812814261311854	-0.0
exp03	0.045328466421368264	-0.0
exp03	0.04484465814967932	-0.0
exp03	0.04436541327339772	-0.0
exp03	0.04388267606824179	-0.0
exp03	0.0434004748507663	-0.0
exp03	0.04292282011238373	-0.0
exp03	0.042441682865610696	-0.0
exp03	0.04196508090470999	-0.0
exp03	0.0414850029437012	-0.0
exp03	0.041005455084711574	-0.0
exp03	0.040530425800420995	-0.0
exp03	0.04005193024792278	-0.0
exp03	0.03957396131052887	-0.0
exp03	0.03910049435804227	-0.0
exp03	0.03862357081661649	-0.0
exp03	0.03815113828229904	-0.0
exp03	0.03767525557391807	-0.0
exp03	0.0371998937482678	-0.0
exp03	0.036729006539233194	-0.0
exp03	0.03625467874863227	-0.0
exp03	0.03578481472834346	-0.0
exp03	0.03531151648396793	-0.0
exp03	0.034838733483040646	-0.0
exp03	0.03437039805769277	-0.0
exp03	0.0338986379150933	-0.0
exp03	0.033427389674367605	-0.0
exp03	0.03296057293034454	-0.0
exp03	0.03249034092500457	-0.0
exp03	0.03202452977567852	-0.0
exp03	0.03155530963218142	-0.0
exp03	0.0310865958961038	-0.0
exp03	0.030622287127430592	-0.0
exp03	0.030154578736597833	-0.0
exp03	0.02968737349706212	-0.0
exp03	0.029224557448941223	-0.0
exp03	0.02875835110080262	-0.0
exp03	0.028296523503261634	-0.0
exp03	0.027831311784344517	-0.0
exp03	0.02736659786218097	-0.0
exp03	0.026906247099602192	-0.0
exp03	0.026442521455561196	-0.0
exp03	0.025979290434714416	-0.0
exp03	0.025520407091942043	-0.0
exp03	0.025058158058756656	-0.0
exp03	0.02460024645716727	-0.0
exp03	0.024138975257085606	-0.0
exp03	0.023678193460855333	-0.0
exp03	0.02322173379458994	-0.0
exp03	0.0227619236403065	-0.0
exp03	0.02230642548822674	-0.0
exp03	0.02184758288674608	-0.0
exp03	0.021389224551953242	-0.0
exp03	0.02093516309452102	-0.0
exp03	0.020477766218599053	-0.0
exp03	0.020020850564108475	-0.0
exp03	0.0195682167668117	-0.0
exp03	0.019112256534651394	-0.0
exp03	0.018660568217697033	-0.0
exp03	0.018205559420579057	-0.0
exp03	0.01775102683569084	-0.0
exp03	0.017300751317827615	-0.0
exp03	0.016847164225450528	-0.0
exp03	0.01639405037558722	-0.0
exp03	0.01594517884641331	-0.0
exp03	0.015493004602030925	-0.0
exp03	0.015045062917099143	-0.0
exp03	0.014593824389410889	-0.0
exp03	0.014143054218781906	-0.0
exp03	0.013696502028622775	-0.0
exp03	0.01324666177858337	-0.0
exp03	0.012797286988949766	-0.0
exp03	0.012352115699920202	-0.0
exp03	0.01190366508845949	-0.0
exp03	0.01145940839226723	-0.0
exp03	0.011011878165475842	-0.0
exp03	0.010564808633340113	-0.0
exp03	0.01012191869949457	-0.0
exp03	0.009675763897578803	-0.0
exp03	0.009233779216150144	-0.0
exp03	0.008788535408914864	-0.0
exp03	0.008343747603405411	-0.0
exp03	0.007903115761580783	-0.0
exp03	0.007459233382482169	-0.0
exp03	0.007015804222146333	-0.0
exp03	0.006576516963574478	-0.0
exp03	0.006133987712276643	-0.0
exp03	0.005695591053329402	-0.0
exp03	0.005253958065859736	-0.0
exp03	0.004812773717704159	-0.0
exp03	0.004375708055937945	-0.0
exp03	0.003935414537650067	-0.0
exp03	0.00349556694273841	-0.0
exp03	0.0030598242206493573	-0.0
exp03	0.0026208620709139174	-0.0
exp03	0.002185995648563594	-0.0
exp03	0.001747915386235131	-0.0
exp03	0.0013102765776858048	-0.0
exp03	0.0008767198348438312	-0.0
exp03	0.0004399576097652168	-0.0
exp03	3.6341874178941316e-06	-0.0
exp04	5.077378807937644	19.982635013444824
exp04	2.9981975618900196	11.286613382448076
exp04	2.6971675662260384	9.496814864450773
exp04	2.5222843593593254	8.396139189074955
exp04	2.397043294523081	7.681387257460325
exp04	2.299951985548333	7.1238171071352685
exp04	2.221254363695344	6.540097050511636
exp04	2.154134789307368	6.155934768493239
exp04	2.0964668701608007	5.802191484005826
exp04	2.0451631046396628	5.478889690470046
exp04	1.9992846575312337	5.204827616351312
exp04	1.9581229186597076	4.9516829822076645
exp04	1.9202243680313629	4.740341729299439
exp04	1.8853692152839743	4.50805790213676
exp04	1.8533639965647803	4.332568866776824
exp04	1.8233143550233064	4.127856514983273
exp04	1.7954368744968194	3.964808992251127
exp04	1.7690278593509186	3.7771204397161537
exp04	1.7441331089756815	3.6499752900439897
exp04	1.7207793722126734	3.5093416349412023
exp04	1.698436109324207	3.3358500443599253
exp04	1.6771863193450685	3.198979827838053
exp04	1.6570929229957265	3.0823797956012786
exp04	1.6377303783741706	2.965441952670888
exp04	1.6193456154411383	2.8807432410008116
exp04	1.6015623949063262	2.770537678759408
exp04	1.5844787968289409	2.6886329663179134
exp04	1.5681762856065415	2.611754738110672
exp04	1.552334000900799	2.525244023614823
