expected_log10	ci_low_log10	ci_high_log10
0.28106412594792074	0.27872574269524736	0.2834239501246615
0.28023454107910317	0.2779051218908723	0.28259396011993093
0.27940653785404096	0.27707918173263185	0.2817585890967539
0.27858011025324786	0.27626168197237977	0.28093175388613334
0.27775525229153625	0.27543887716857685	0.2800995520456953
0.27693195801775655	0.27461763767334485	0.279268932344878
0.27611022151454057	0.27380478180384804	0.2784467909588444
0.27529003689804554	0.2729866422679724	0.2776193044354852
0.2744713983177017	0.27217005042022113	0.27679338212735666
0.27365429995596147	0.27136178616550055	0.27597588138818174
0.27283873602805225	0.2705482594802826	0.2751530568600872
0.2720247007817297	0.2697430234880859	0.2743386165329237
0.2712121884970349	0.26893253912495235	0.27351886654974294
0.2704011934860531	0.26812357375501183	0.2727006515910271
0.26959171009267474	0.2673228442461173	0.27189076530822415
0.2687837326923588	0.2665168873684943	0.27107559047940377
0.2679772556918983	0.2657191302386253	0.27026870775832695
0.26717227352918776	0.2649161596447439	0.2694565504661162
0.2663687806729937	0.26411468014298917	0.2686458998139911
0.26556677162272596	0.26332134672019025	0.26784348692712895
0.26476624090821166	0.26252282060409365	0.2670358203428444
0.2639671830894721	0.2617257691994067	0.26622964373352004
0.2631695927565002	0.2609368108857537	0.2654316512391772
0.2623734645290411	0.2601426805116327	0.2646284257803152
0.26157879305637427	0.25935660832374324	0.2638333490968294
0.2607855730170979	0.2585653777353996	0.26303305317383846
0.25999379911891496	0.25777559516825543	0.26223422007098335
0.25920346609842115	0.25699381890562534	0.26144348321774064
0.2584145687208953	0.25620690464754825	0.2606475476251586
0.2576271017800914	0.2554214227358104	0.25985305890422195
0.2568410600980318	0.2546438958946682	0.25906661456563285
0.25605643852480386	0.25386125132744536	0.2582749918492386
0.25527323193835677	0.2530865280757693	0.2574913793443282
0.2544914352443011	0.25230670051731874	0.25670260194061006
0.2537110433757102	0.25152827975707037	0.25591524541299376
0.25293205129292307	0.25075773013130764	0.2551358482997861
0.2521544539833488	0.24998209624412868	0.25435130642027765
0.2513782464612734	0.24921430042667753	0.25357469048594455
0.250603423767668	0.24844143361880577	0.25279294311261674
0.24982998096999828	0.24766994874189255	0.25201259131074844
0.24905791316203674	0.24690625277487271	0.2512401156949794
0.24828721546367558	0.24613750564123968	0.2504625285460478
0.24751788302074143	0.24537012582701465	0.24968632209902056
0.2467499110048124	0.24461048636124896	0.24891794268720976
0.24598329461303597	0.24384581542087805	0.24814447151315625
0.2452180290679486	0.24308885282628706	0.24737879498455695
0.2444541096172975	0.24232687179417692	0.24660803978159404
0.24369153153386333	0.24156623425469667	0.245838641031277
0.24293029011528477	0.24081325747273363	0.24507698876458245
0.24217038068388416	0.24005528172771864	0.24431027737166724
0.24141179858649572	0.23929863547099356	0.24354490817761373
0.2406545391942941	0.2385496029539723	0.24278723788508558
0.2398985979026249	0.23779559081899548	0.24202452788192558
0.239143970130837	0.23704916143350815	0.24126948541947518
0.23839065132211582	0.23629776523755824	0.24050941609902968
0.23763863694331794	0.23554767568668325	0.23975066572534434
0.23688792248480806	0.234805122795519	0.2389995362533747
0.23613850346029636	0.2340576222255468	0.2382433991201758
0.23539037540667734	0.23331762793388983	0.23749485214656432
0.234643533883871	0.2325726986296825	0.23674131021951572
0.2338979744746644	0.23182905371476262	0.2359890645824188
0.23315369278455464	0.23109286988960728	0.2352443633817335
0.23241068444159393	0.2303517699727002	0.23449468620805186
0.23166894509623528	0.22961194135806523	0.2337462920001412
0.23092847042117953	0.2288795291732271	0.23300539704257422
0.23018925611122432	0.22814221969210605	0.23225954496380002
0.2294512978831136	0.22741229719753667	0.23152116234653283
0.22871459147538856	0.22667748985051664	0.23077783508751515
0.22797913264824046	0.2259439324491798	0.23003576904826661
0.22724491718336376	0.22521771823483192	0.22930112815872344
0.2265119408838114	0.22448663775682148	0.22856156126691518
0.2257801995738503	0.22375679466280443	0.2278232428026292
0.22504968909881903	0.22303425146102793	0.22709230568916466
0.22432040532498637	0.22230686046155976	0.22635646108667629
0.22359234413941037	0.22158674080705126	0.2256279689565181
0.22286550144979997	0.22086178558071692	0.22489458159276168
0.22213987318437636	0.22013804723358055	0.2241624217727637
0.22141545529173626	0.2194215377586443	0.22343757146136453
0.2206922437407165	0.21870021097537093	0.2227078442213392
0.21997023452025916	0.21798008900742646	0.22197933223658475
0.21924942363927788	0.21726715392135448	0.2212580872868314
0.21852980712652603	0.21654941967013713	0.22053198358960735
0.21781138103046513	0.2158388446097488	0.2198131189188081
0.21709414141913444	0.21512348239659992	0.21908940753621872
0.21637808438002226	0.2144093053014937	0.2183668913419639
0.21566320601993777	0.21370224619268585	0.21765157249885
0.21494950246488365	0.21299041787603798	0.21693142492086298
0.21423696985993068	0.21228568037053008	0.21621844720953826
0.2135256043690925	0.21157618553844193	0.21550065266388324
0.2128154021752015	0.21086785661050783	0.2147840337282894
0.2121063594797865	0.21016657805343256	0.2140745437604512
0.2113984725029503	0.20946055991904727	0.2133602547334666
0.21069173748324913	0.20875569637978625	0.21264712979111092
0.20998615067757237	0.20805784321987167	0.21194109337348654
0.20928170836102403	0.20735526811572863	0.21123027555198484
0.2085784068268046	0.2066596770122701	0.2105265195798365
0.2078762423860936	0.20595937563964015	0.20981799389156236
0.20717521136793426	0.20526021038984568	0.2091106134588014
0.20647531011911785	0.20456798988057068	0.20841025517525077
0.20577653500406942	0.2038710765437525	0.20770514463310713
0.20507888240473482	0.20317528845458807	0.2070011682591079
0.20438234872046815	0.20248640627536063	0.20630417477053092
0.20368693036792	0.20179284859654964	0.20560244636336367
0.20299262378092722	0.2011061712114564	0.20490767494067963
0.20229942541040322	0.20041482980009426	0.20420818007858066
0.20160733172422857	0.1997245958685106	0.203509801266427
0.20091633920714363	0.19904120410035622	0.20281834088624703
0.20022644436064124	0.19835316544661216	0.20212217421285583
0.19953764370286015	0.1976719438000593	0.2014329005376837
0.19884993376847995	0.19698608661742442	0.20073893192027475
0.19816331110861646	0.19630131956905084	0.20004606166048763
0.19747777229071745	0.1956233320793384	0.19936004653882983
0.19679331389846041	0.19494072600955312	0.1986693534297815
0.19610993253164988	0.19425919985833956	0.19797974825599074
0.19542762480611636	0.19358441621791292	0.19729696076713207
0.19474638735361546	0.19290503084379845	0.19660951213200992
0.1940662168217285	0.1922323635353243	0.19592885647023886
0.19338710987376342	0.19155510564811787	0.1952435508113633
0.19270906318865622	0.19087891098290735	0.1945593160491614
0.19203207346087403	0.19020939798890105	0.193881837470699
0.19135613740031826	0.18953531108200292	0.1931997255487627
0.1906812517322283	0.1888622775614165	0.19251867448370277
0.19000741319708678	0.18819588970171758	0.19184434320283447
0.18933461855052508	0.18752494448781193	0.1911653951206994
0.18866286456322917	0.18686062117139035	0.1904931428034659
0.18799214802084718	0.1861917514655468	0.1898162846363867
0.18732246572389674	0.18552391906701787	0.1891404709089185
0.18665381448767346	0.18486267318230437	0.18847131718310922
0.18598619114216017	0.18419689729040487	0.18779757396595723
0.18531959253193675	0.18353768456071992	0.18713046714930814
0.1846540155160904	0.18287395267201567	0.1864587816712166
0.18398945696812719	0.18221124238247255	0.18578812458811644
0.18332591377588384	0.18155506048211847	0.18512406876228568
0.1826633828414399	0.18089437563106586	0.1844554504521357
0.18200186108103159	0.18023470312255555	0.18378785107905304
0.18134134542496524	0.17958152458933085	0.1831268181846132
0.180681832817532	0.17892385921053927	0.18246123887520263
0.18002332021692288	0.1782726650928147	0.181802203090394
0.1793658045951447	0.17761699479454782	0.18113863152923784
0.17870928293793667	0.17696232170134737	0.1804760634332099
0.178053752244687	0.1763140860414476	0.1798200046781955
0.1773992095283512	0.17566139013625012	0.1791594260384808
0.17674565181537016	0.17500968251398707	0.17849984174132716
0.1760930761455888	0.1743643788420628	0.1778467329516237
0.17544147957217623	0.1737146307592989	0.17718912006326126
0.17479085916154552	0.17307126452461613	0.17653796034952593
0.17414121199327431	0.17242346436525333	0.17588230698834825
0.1734925351600266	0.17177663789545802	0.17522763304279604
0.17284482576747445	0.17113616035369886	0.1745793790096839
0.1721980809342203	0.1704912645558158	0.1739266469410572
0.17155229779172043	0.1698473338443977	0.17327488548471962
0.17090747348420846	0.16920971947220179	0.17262951101482157
0.1702636051686194	0.16856770241403124	0.17197967401785996
0.16962069001451477	0.1679319801807053	0.17133620227118315
0.1689787252040078	0.1672918655729164	0.1706882782650251
0.16833770793168906	0.1666527019773784	0.17004131046311555
0.16769763540455337	0.1660198011587708	0.16940067553443142
0.16705850484192653	0.16538252337389087	0.16875560368409345
0.16642031347539285	0.16475148720723928	0.16811684333175378
0.16578305854872308	0.16411608427882285	0.16747365621246885
0.16514673731780333	0.1634816186008461	0.1668314112010417
0.16451134705056386	0.16285336302090073	0.16619544584604337
0.16387688502690875	0.1622207559278702	0.16555506889344426
0.16324334853864617	0.16158907796997676	0.16491562573197255
0.16261073488941896	0.16096357890058183	0.16428243070055704
0.16197904139463565	0.16033374347217907	0.16364483914074926
0.16134826538140218	0.15971006632491985	0.16301347489518286
0.1607184041884543	0.15908206285528415	0.16237772409821594
0.1600894551660896	0.15845497524073862	0.1617428934755149
0.1594614156761013	0.1578340152053168	0.16111425915554534
0.15883428309171146	0.1572087438459504	0.16048125318823572
0.158208054797505	0.15658438050912635	0.1598491593594783
0.15758272818936458	0.15596611434823646	0.15922323112507109
0.15695830067440544	0.15534355176955011	0.1585929460492182
0.15633476967091076	0.15472706628982327	0.15796880628988244
0.15571213260826783	0.1541062942651514	0.15734031949188204
0.15509038692690447	0.1534864174435415	0.15671273167258415
0.15446953007822564	0.15287258780601815	0.1560912589566717
0.15384955952455107	0.15225448637789535	0.15546545384607785
0.15323047273905283	0.1516424123781148	0.15484574388680353
0.1526122672056937	0.15102607636031237	0.1542217112284934
0.15199494041916542	0.1504106230036866	0.1535985646636984
0.15137848988482838	0.1498011676373547	0.15298148352058502
0.15076291311865075	0.14918746485791123	0.15236009416247354
0.15014820764714823	0.14857463734054052	0.151739583291034
0.14953437100732503	0.1479677786562967	0.15112510839639115
0.14892140074661417	0.14735668707528324	0.15050633967569366
0.14830929442281862	0.146751545070151	0.14989358748510778
0.14769804960405344	0.14614217978363667	0.14927655099534623
0.14708766386868735	0.14553367764611003	0.1486603805299664
0.14647813480528515	0.1449310963864634	0.14805019761522736
0.14586946001255088	0.14432430621612183	0.1474357446333589
0.14526163709927095	0.14371837204758742	0.14682215031693485
0.1446546636842575	0.14311833032947682	0.14621451484584808
0.14404853739629278	0.14251409398504247	0.1456026234463767
0.14344325587407347	0.14191573131394947	0.14499667193214597
0.14283881676615526	0.14131318347874183	0.1443864738508265
0.14223521773089837	0.14071147994305727	0.14377712237594853
0.14163245643641303	0.14011562209563277	0.14317368252918802
0.1410305305605052	0.13951559322656928	0.14256601010012707
0.1404294377906232	0.13892139155981845	0.14196423063399413
0.13982917582380416	0.1383230282399457	0.14135822784494695
0.13922974236662136	0.13772549776535167	0.14075305984580141
0.1386311351351312	0.1371337669403069	0.14015375699030533
0.13803335185482155	0.13653788846504664	0.13955024464448681
0.13743639026055945	0.13594283607519186	0.13894756010821588
0.13684024809653975	0.1353535560369556	0.13835071315432249
0.13624492311623407	0.13476014226873362	0.13774967045215755
0.13565041308233997	0.13417248281844862	0.13715444712508382
0.1350567157667302	0.1335806988599847	0.13655503714844275
0.13446382895040315	0.13298972991656208	0.13595644353820843
0.13387175042343266	0.1324044884099914	0.13536364216369812
0.1332804779849186	0.13181513617963525	0.13476666773219337
0.13269000944293807	0.131226592430253	0.13417050290565205
0.13210034261449652	0.13064374948241325	0.13358010342412774
0.13151147532547902	0.1300568095147435	0.13298554438923527
0.13092340541060263	0.12947555275113104	0.13239673293338783
0.13033613071336853	0.1288902080467435	0.131803770865012
0.1297496490860141	0.1283056611216307	0.13121160731456563
0.1291639583894665	0.12772677116741152	0.13062516485914855
0.12857905649329546	0.12714380684424592	0.1300345851479277
0.12799494127566666	0.1265664821592453	0.1294497090334424
0.12741161062329584	0.12598509209717096	0.12886070450671339
0.1268290624314029	0.12540448933575818	0.12827248762495158
0.12624729460366615	0.12482950037266068	0.12768994825343633
0.1256663050521771	0.12425045947451624	0.12710329368103823
0.12508609169739562	0.12367219969130325	0.12651742032639535
0.12450665246810522	0.12309952809855083	0.12593719862986805
0.12392798530136852	0.12252281793598171	0.12535287485725685
0.1233500881424835	0.1219516790428896	0.12477418566039489
0.12277295894493954	0.12137651043555125	0.12419140307738742
0.12219659567037383	0.1208021128105787	0.12360939116871604
0.1216209962885284	0.12023326122698413	0.12303298836705127
0.12104615877720716	0.11966039316831298	0.12245250516099818
0.12047208112223297	0.11908829011013708	0.12187278639519558
0.11989876131740583	0.11852170808929688	0.12129865149370885
0.11932619736446047	0.11795112275800305	0.12072044908436685
0.11875438727302444	0.11738604194071835	0.1201478138581668
0.11818332906057694	0.11681696653625241	0.11957111966281182
0.11761302075240747	0.11624864633308427	0.11899517967829877
0.11704346038157455	0.11568580600674758	0.11842478200408417
0.11647464598886552	0.11511898413556465	0.1178503381163486
0.1159065756227558	0.11455291168034311	0.11727664238934073
0.11533924733936861	0.11399229468128934	0.11670846431788347
0.1147726592024354	0.11342770910745018	0.1161362527045498
0.11420680928325598	0.1128685628507113	0.1155695424526553
0.11364169566065918	0.11230545661420714	0.11499880704852818
0.11307731642096353	0.11174309031609993	0.11442880987472223
0.11251366965793878	0.11118613926903487	0.11386428976447976
0.11195075347276694	0.11062524109381086	0.11329575703468794
0.11138856597400389	0.11006974226417714	0.112732685309296
0.11082710527754154	0.10951030482334141	0.11216560926186372
0.11026636950656969	0.10895159803876438	0.11159926169377711
0.10970635679153833	0.10839826688098761	0.11103835118122504
0.1091470652701205	0.10784100984758709	0.11047344874147394
0.10858849308717504	0.10728447799025956	0.10990926901107001
0.1080306383947094	0.1067332982459953	0.10935050259317605
0.10747349935184342	0.10617820529320408	0.10878775656065544
0.10691707412477257	0.10562844891194077	0.10823040814679125
0.10636136088673166	0.10507478771759578	0.10766908826981131
0.10580635781795919	0.10452184272172034	0.10710848162671444
0.10525206310566139	0.10397421111964499	0.10655324919609446
0.10469847494397654	0.10342268725952884	0.10599405747865483
0.10414559153394	0.10287187429765862	0.1054355733862703
0.10359341108344901	0.10232635175033003	0.10488244029883731
0.10304193180722758	0.10177694943394869	0.10432536001949112
0.10249115192679227	0.10123282234281175	0.10377361540382382
0.10194106967041762	0.10068482376084967	0.10321793160328949
0.10139168327310166	0.10013752739479774	0.10266294621380104
0.10084299097653246	0.09959548360007815	0.10211327360557323
0.10029499102905397	0.09904958069556688	0.10155967377241853
0.09974768168563267	0.09850891538755019	0.10101137159329333
0.09920106120782399	0.09796439917697519	0.10045915010666809
0.09865512786373948	0.09742057668021532	0.0999076179733912
0.09810987992801379	0.09688196944501648	0.09936136092969937
0.09756531568177168	0.09633952358299532	0.09881119640413392
0.09702143341259596	0.09579776641601631	0.09826171586710514
0.09647823141449492	0.09526120236420337	0.09771748804273277
0.09593570798787014	0.09472081189939387	0.09716936448174857
0.09539386143948479	0.09418559990951682	0.0966264788389887
0.09485269008243193	0.09364656960402101	0.09607970523440786
0.09431219223610264	0.09310821977383431	0.09553360679955729
0.09377236622615523	0.09257502658145816	0.09499272421283363
0.09323321038448378	0.0920380271864124	0.0944479652760138
0.09269472304918716	0.09150170341537057	0.09390387628335736
0.0921569025645386	0.09097051462789968	0.09336498124966026
0.09161974728095496	0.0904355316915362	0.09282222139757006
0.09108325555496619	0.08990566942309418	0.09228464103110721
0.09054742574918555	0.08937202099813327	0.09174320347901091
0.09001225623227943	0.08883904025330572	0.09120242727723275
0.08947774537893734	0.08831115882232822	0.09066680896790318
0.08894389156984268	0.08777950319243082	0.09012734487147502
0.08841069319164313	0.08725293275874875	0.0895930243889926
0.08787814863692137	0.08672259605552107	0.08905486566352347
0.0873462563041659	0.08619291925818383	0.08851735982792365
0.0868150145977424	0.08566830659776985	0.08798497630243148
0.08628442192786492	0.08513993953235074	0.08744876579929822
0.08575447671056712	0.08461222778642852	0.08691320316867168
0.08522517736767421	0.08408955929262273	0.08638274171484583
0.08469652232677462	0.0835631482040563	0.08584846446867443
0.08416851002119183	0.083041766559654	0.08531927442344958
0.08364113888995676	0.08251665015351264	0.08478627598790273
0.08311440737778003	0.08199218156064617	0.08425391716610978
0.08258831393502417	0.08147272181383083	0.08372662469078147
0.08206285701767663	0.08094953902780802	0.08319553487675481
0.08153803508732248	0.08042699962857214	0.08266507977574282
0.08101384661111713	0.07990944864710686	0.08213967033097322
0.08049029006175988	0.07938818629802989	0.08161047451858884
0.07996736391746698	0.07887189886019332	0.081086310678094
0.079445066661945	0.07835190779739518	0.08055836772905728
0.07892339678436472	0.07783255288032477	0.08003105142089724
0.07840235277933479	0.07731815272550456	0.0795087466628043
0.07788193314687543	0.07680006053551573	0.07898267363241601
0.07736213639239294	0.07628260022347949	0.07845722244946847
0.07684296102665365	0.075770074690312	0.07793676255276769
0.07632440556575851	0.075253868664584	0.07741254513854014
0.07580646853111735	0.07474258420513068	0.07689330560660447
0.07528914844942389	0.07422762691205592	0.07637031567158896
0.07477244385263056	0.07371329451999921	0.07584793968242123
0.07425635327792321	0.07320386398349794	0.07533052156966799
0.07374087526769665	0.07269077208081319	0.07480936367174808
0.07322600836952978	0.07218256900134075	0.07429315041581884
0.07271175113616082	0.07167071216608852	0.07377320439750032
0.07219810212546336	0.07115947342040786	0.07325386452124216
0.07168505990042177	0.0706531040561677	0.07273944953242728
0.07117262302910703	0.07014309233304121	0.07222131226048872
0.07066079008465301	0.06963369469026551	0.07170377648970104
0.0701495596452325	0.06912914714699338	0.07119114599946759
0.06963893029403338	0.06862096860178224	0.0706748036210752
0.0691289006192353	0.06811762740742802	0.07016335355084541
0.06861946921398618	0.06761066275068757	0.0696481984655781
0.0681106346763787	0.0671043056302849	0.06913363721882287
0.06760239560942755	0.06660276684263217	0.06862394891381604
0.06709475062104618	0.06609761588736171	0.06811056584615534
0.0665876983240238	0.0655930686212883	0.06759777205471522
0.06608123733600295	0.06509332082695754	0.06708983197961103
0.06557536627945668	0.06458997212527887	0.06657820730711188
0.06507008378166616	0.06409141042554602	0.06607142362876031
0.06456538847469816	0.0635892552968586	0.06556096207145773
0.06406127899538307	0.0630876975868818	0.06505108224770072
0.06355775398529272	0.06259090827775296	0.06454602442174277
0.06305481209071823	0.06209053674767324	0.06403729873391814
0.06255245196264851	0.06159492132105233	0.06353338247172051
0.06205067225674835	0.06109573111940006	0.06302580496601427
0.06154947163333673	0.06059713224181022	0.0625188017138695
0.061048848757365604	0.0601032711247851	0.062016589112505315
0.060548802298398506	0.05960584639568772	0.06151072513196632
0.06004933093058907	0.05910900941843311	0.061005430940189585
0.05955043333266032	0.05861689201332618	0.060504908753498204
0.059052108187883555	0.058121222135936526	0.060000744957643626
0.05855435418405726	0.05763025980752346	0.05950134082385341
0.05805717001348675	0.05713575241173263	0.05899830153175833
0.05756055437296344	0.056641826966184285	0.0584958246258232
0.05706450596374406	0.05615259113818539	0.05799808894461897
0.05656902349153072	0.05565982135126849	0.057496727712798235
0.05607410566645043	0.055167630123808466	0.05699592443922745
0.05557975120303479	0.05468011073688788	0.056499844073819604
0.05508595882020032	0.05418906848554761	0.05600014766440864
0.05459272724122827	0.05370268632571098	0.05550516203438326
0.054100055193744945	0.05321278868173376	0.055006566631685745
0.05360794140970183	0.05272346410917685	0.05450852182814404
0.05311638462535626	0.05223878210932185	0.05401516968077104
0.05262538358125187	0.05175059570579387	0.0535182170917574
0.052134937022198985	0.05126704029850242	0.05302594515538848
0.05164504369725577	0.050779987862696545	0.05253007892842316
0.051155702359708864	0.050293503220734864	0.05203475594767196
0.05066691176705421	0.04981163231682384	0.05154409567894456
0.05017867068097845	0.0493262754641092	0.05104985026427172
0.04969097786733993	0.048841483344020414	0.05055614367652467
0.049203832096149855	0.04836128786208574	0.05006708196404559
0.048717232141553914	0.047877617517989024	0.04957444413216414
0.04823117678181372	0.047398532516669485	0.049086439356194674
0.04774566479928815	0.046915980040916204	0.04859486440199347
0.04726069498041543	0.04643398738932745	0.048103820889288426
0.046776266115694735	0.04595656324872327	0.04761739275791514
0.04629237699966796	0.04547568274627116	0.04712740326564419
0.04580902643090201	0.04499535924333402	0.046637940757501294
0.045326213211970764	0.044519587584068473	0.046153076046168494
0.04484393614943711	0.04404037070105534	0.045664658656879006
0.04436219405383556	0.043565694658503525	0.04518082740461748
0.043880985739654446	0.04308758082561386	0.04469344917666193
0.043400310025318516	0.04261001950851448	0.04420659044744
0.04292016573317131	0.042136982646523644	0.04372430040660384
0.04244055168945817	0.04166051919449472	0.04323847183132804
0.041961466724308866	0.04118856938613129	0.04275720036853799
0.04148290967172032	0.04071320047184033	0.042272395904151355
0.04100487936953987	0.04023837989449538	0.04178810334537515
0.04052737465944824	0.03976805687076706	0.041308350565444026
0.04005039438694245	0.03929432603324942	0.04082507295615823
0.03957393740131949	0.038821141186986985	0.04034230262396354
0.03909800255565939	0.038352437990032136	0.03986405479401129
0.038622588706808625	0.037880338343817335	0.039382290129287005
0.03814769471536381	0.037412709865667235	0.038905036491572884
0.037673319445655315	0.03694169255167383	0.038424271235801874
0.03719946176573067	0.03647121762800062	0.037944005392686324
0.03672612054733877	0.0360051982960519	0.03746823337063098
0.03625329466591357	0.03553580164868712	0.0369889573956541
0.035780983000557876	0.03506694543572914	0.03651017599588874
0.03530918443402773	0.0346025294491391	0.036035871236145905
0.03483789785271642	0.0341347477866182	0.0355580699664355
0.034367122146638514	0.033671396244617846	0.035084733904774935
0.0338968562094145	0.03320468685278486	0.03460790615417066
0.03342709893825502	0.03273851503428816	0.034131564670520954
0.03295784923394536	0.03227675835347646	0.03365967121873285
0.03248910600082992	0.0318116557139933	0.033184293099264656
0.0320208681467971	0.0313470892032111	0.03270939607268492
0.0315531345832639	0.030886923100692062	0.03223892987763498
0.031085904225160596	0.030423423121072383	0.031764985744732015
0.030619175990915917	0.02996431389532399	0.0312954609668239
0.03015294880244189	0.029501878958923283	0.030822462552444484
0.029687221585118745	0.029039978286790277	0.030349936211992612
0.02922199326778034	0.028582454114444742	0.02988181192740491
0.02875726278269925	0.028121616714894604	0.029410220167723995
0.028293029065571903	0.027665146504512555	0.02894301889207738
0.02782929105550424	0.02720537154341079	0.02847235402249346
0.027366047694997054	0.026746129805477224	0.028002151558275023
0.026903297929931343	0.02629124156882163	0.027536322082740594
0.02644104070955422	0.025833061606621778	0.02706703446845523
0.025979274986464466	0.025375414730314204	0.026598203049351555
0.025517999716598117	0.024922108067320294	0.026133726942673165
0.025057213859214614	0.024465523119003536	0.025665797639648436
0.02459691637688257	0.024013269788266924	0.025202211751030792
0.024137106235465576	0.023557747392322595	0.02473517563014134
0.023677782404108606	0.02310275887909838	0.02426858446835969
0.023218943855223908	0.022652089502438806	0.023806318597554943
0.022760589564477338	0.02219816539767521	0.023340606378840834
0.022302718510774425	0.02174477641711935	0.02287533168988555
0.021845329676247027	0.021295694691397145	0.0224143637821978
0.021388422046239614	0.020843373277710558	0.02194995261215169
0.020931994609295585	0.02039535159805059	0.021489835628461143
0.020476046357144166	0.01994410071357207	0.021026276913480347
0.020020576284686887	0.019493388699659057	0.02056314180403633
0.019565583389984115	0.019046965818294227	0.020104281440933933
0.019111066674242165	0.01859733033988271	0.019641980706520134
0.018657025141799965	0.018151977481454716	0.019183941346269603
0.018203457800115834	0.0177034237695629	0.018722461780851202
0.01775036365975477	0.01725541554048828	0.018261389189760075
0.01729774173437533	0.016811681151097546	0.017804557055622165
0.016845591040716614	0.016364764831917903	0.017344283604421553
0.016393910598585748	0.015918399890851757	0.01688440529248256
0.015942699430844965	0.015476301509957274	0.016428745223193698
0.015491956563398794	0.015031042069797515	0.015969640685394824
0.015041681025181742	0.014590045396326289	0.015514738660489557
0.01459187184814557	0.014145902936366998	0.015056388639500706
0.01414252806724668	0.013702326377638858	0.01459840946316539
0.013693648720433977	0.013263008934867803	0.014144607291344057
0.013245232848636318	0.012820571345956497	0.013687349049272168
0.012797279495750316	0.012378712430795604	0.01323044308565427
0.0123497877086279	0.011941112249853817	0.012777685547393426
0.011902756537064466	0.011500421894225399	0.012321459442717031
0.011456185033786594	0.011063992476888768	0.01186936038786356
0.01101007225443988	0.010624496107047991	0.011413781128304734
0.010564417257577235	0.01018561067744365	0.01095851234850347
0.010119219104646828	0.009750994684516939	0.010507333484951406
0.009674476859980066	0.009313353544079655	0.010052649937026344
0.009230189590780102	0.008879992288304684	0.009602026900889146
0.008786356367109937	0.008443640132789376	0.009147876417235383
0.00834297626188061	0.008007955873632011	0.008693970070374389
0.007900048350839855	0.00757657811463342	0.008244069304747184
0.007457571712560409	0.007142275622446306	0.007790592102049048
0.007015545428428353	0.006708698217257502	0.007337296278640972
0.0065739685826319725	0.006279475184334072	0.0068879300387062106
0.006132840262150217	0.005847422564256237	0.006434909304163413
0.005692159556741231	0.005419776327445641	0.005985747521626432
0.005251925558931382	0.004989391787980392	0.005532851287341016
0.004812137364003892	0.0045599183702534005	0.0050799412351124895
0.004372794069987544	0.004134987421284304	0.004630726233352901
0.00393389477764587	0.0037075383516720606	0.0041775735376350254
0.0034954385904659166	0.003281251541843641	0.003724150447110588
0.0030574246146473517	0.0028598026486373407	0.0032740993212495347
0.0026198519590913396	0.0024362996294955133	0.002819663348469666
0.0021827197353899547	0.00201807310201777	0.0023681424515352933
0.0017460270578152142	0.001598516467627231	0.0019115238199560536
0.0013097730433081628	0.001181867303720034	0.0014528805178142701
0.0008739568114684515	0.0007729315134020703	0.0009946877899776913
0.00043857748454352943	0.0003683807751774839	0.0005256976090976402
3.6341874178941316e-06	8.802412784640757e-07	2.02485657491921e-05
